USERDB,INFORMATION_SCHEMA,SETTINGS,VALUE,2,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,ALIAS_CATALOG,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,ALIAS_SCHEMA,2,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,ALIAS_NAME,3,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,JAVA_CLASS,4,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,JAVA_METHOD,5,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,DATA_TYPE,6,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,TYPE_NAME,7,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,COLUMN_COUNT,8,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,RETURNS_RESULT,9,,YES,5,5,5,5,10,0,Unicode,OFF,SMALLINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,REMARKS,10,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,ID,11,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,FUNCTION_ALIASES,SOURCE,12,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,VIEWS,TABLE_CATALOG,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,VIEWS,TABLE_SCHEMA,2,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,VIEWS,TABLE_NAME,3,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,VIEWS,VIEW_DEFINITION,4,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,VIEWS,CHECK_OPTION,5,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,VIEWS,IS_UPDATABLE,6,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,VIEWS,STATUS,7,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,VIEWS,REMARKS,8,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,VIEWS,ID,9,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,TYPE_NAME,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,DATA_TYPE,2,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,PRECISION,3,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
